Geneid	SRR2932702_1.bam	SRR2932703_1.bam	SRR2932704_1.bam	SRR2932705_1.bam	SRR2932706_1.bam	SRR2932707_1.bam
AC157212.1	0	0	0	0	0	0
Gm23596	0	0	0	0	0	0
AC123533.2	0	0	0	0	0	0
Dhrs2	0	0	0	0	0	0
AC123533.3	0	0	0	0	0	0
AC123533.1	0	0	0	0	0	0
AC101205.1	0	0	0	0	0	0
AC101205.2	0	0	0	0	0	0
Gm8894	1	5	7	1	2	2
Dhrs4	1868	1837	2270	2118	1776	1938
Carmil3	10	5	5	1	3	9
Cpne6	0	0	0	0	0	0
Nrl	0	0	0	0	0	0
AC159002.2	4	5	8	4	4	5
AC159002.1	0	0	0	0	0	0
Pck2	19	51	40	43	55	74
A730061H03Rik	73	51	75	57	30	47
Dcaf11	3355	3939	3995	3445	2492	2285
Gm15932	1627	2129	1805	2645	2133	1762
Fitm1	145	283	154	760	654	524
Psme1	444	614	557	843	1067	952
Emc9	115	219	142	239	278	240
Psme2	254	401	295	442	525	453
Rnf31	286	394	326	245	240	323
Irf9	581	779	747	540	472	527
Rec8	4	25	11	26	19	24
Ipo4	170	180	194	212	264	250
AC174678.2	0	1	0	0	0	0
Tm9sf1	444	352	454	332	202	311
AC174678.1	13	21	10	13	14	14
Tssk4	0	1	0	1	2	5
AC174678.3	0	0	0	0	0	2
Mdp1	79	77	81	145	116	166
Nedd8	243	345	266	424	447	397
Gmpr2	121	156	146	166	178	175
Tinf2	210	248	189	222	207	255
CT025679.1	63	60	43	40	43	52
Gm25887	0	0	0	0	0	0
Tgm1	59	81	34	27	65	51
Rabggta	286	371	314	363	431	399
Dhrs1	667	695	793	842	647	658
Nop9	1671	2034	1888	2752	3319	3095
Cideb	1790	2213	2256	3000	3394	3226
Ltb4r2	16	8	12	4	6	7
Ltb4r1	14	9	8	2	13	8
Adcy4	53	94	75	38	44	51
Ripk3	4	17	11	13	19	19
Nfatc4	4	8	8	5	7	7
Nynrin	16	26	16	21	23	20
Gm26751	18	18	14	17	14	17
Cbln3	5	9	11	10	12	19
Khnyn	697	770	992	608	598	730
Sdr39u1	185	253	225	291	346	326
AC163646.1	0	0	0	0	0	0
Cma1	0	0	0	0	1	0
AC163646.3	0	0	0	0	0	0
Cma2	0	0	0	0	0	0
AC163646.2	0	0	0	0	0	0
AC163646.4	0	0	0	0	0	0
Gm5801	1	3	2	2	0	0
Mcpt1	0	0	0	0	0	0
Mcpt9	0	0	0	0	0	0
Mcpt2	0	0	0	0	0	0
Mcpt4	0	1	0	0	0	0
Mcpt8	0	0	0	0	0	0
Mir6949	0	0	0	0	0	0
Ctsg	0	0	0	0	0	0
Gzme	0	0	0	0	0	0
Gzmd	0	0	0	0	0	0
Gzmg	0	0	0	0	0	0
AC091783.5	0	0	0	0	0	0
Gzmn	0	0	0	0	0	0
AC091783.1	0	0	0	0	0	0
AC091783.2	0	0	0	0	0	0
AC091783.3	0	0	0	0	0	0
Gzmf	0	0	0	0	0	0
Gzmc	0	0	0	0	1	1
Gm24118	0	0	0	0	0	0
Gm4819	0	0	0	0	0	0
Gzmb	0	2	3	1	3	5
AC091783.4	0	0	0	0	0	0
Atp12a	0	0	0	0	0	0
CT009601.1	0	0	0	0	0	0
Rnf17	0	1	1	3	2	0
Gm24392	0	0	0	0	0	0
Cenpj	41	70	60	53	40	52
Gm22431	0	0	0	1	0	1
Parp4	343	406	605	287	331	652
Gm16573	165	203	431	134	170	468
Gm4032	14	25	18	24	41	17
Mphosph8	169	158	188	169	155	205
Gm16973	51	62	35	44	48	91
Pspc1	165	129	112	99	75	140
Gm4479	0	0	0	0	0	0
Zmym5	702	860	689	565	450	666
2410022M11Rik	9	14	7	25	40	31
AC154361.1	0	0	0	0	0	0
Gm22498	0	0	0	0	0	0
Gm27635	0	0	0	0	0	0
Gm22218	0	0	0	0	0	0
AC154361.2	2	2	7	3	1	7
Zmym2	489	398	475	265	216	360
B020004C17Rik	0	0	0	0	0	0
Gja3	0	0	0	0	0	0
Gjb2	2942	2760	3069	2926	1613	2083
Gm4491	2	1	1	2	2	1
Gjb6	0	0	1	5	0	1
CT010506.2	0	0	0	0	0	0
CT010506.3	0	0	0	0	0	0
Cryl1	125	112	120	153	121	157
Gm23593	0	0	0	0	0	0
CT010506.1	0	0	1	1	0	2
CT010506.4	0	0	0	0	0	0
Ift88	75	100	116	99	68	102
Gm15836	0	0	0	0	0	0
Ift88os	7	13	9	10	10	16
Il17d	0	0	0	1	0	0
Eef1akmt1	46	41	38	64	48	52
1700039M10Rik	0	0	0	0	0	0
Xpo4	166	135	143	112	75	115
Lats2	213	187	227	161	119	178
Gm26440	0	0	0	0	0	0
Gm20430	1	0	0	0	0	0
Sap18	334	374	327	551	538	556
Mir3077	0	0	0	0	0	0
Ska3	1	2	0	2	5	1
Mrpl57	66	97	78	177	209	162
Gm22738	0	1	0	0	1	0
Zdhhc20	153	154	146	128	92	147
Micu2	272	306	321	513	394	555
3110083C13Rik	1	0	0	2	1	4
AC125399.1	0	0	0	0	0	0
Fgf9	0	8	2	8	14	18
Gm17109	0	0	0	0	0	0
AC139569.1	0	0	0	0	0	0
AC162183.1	0	1	0	0	0	0
Gm25614	0	0	0	0	0	0
Gm9022	0	0	0	0	0	0
Rpl13-ps3	0	1	0	0	1	0
AC102352.1	0	0	0	0	0	0
AC129308.2	0	0	0	0	0	0
AC129308.3	0	0	0	0	0	0
AC129308.1	0	0	0	0	0	0
1700129C05Rik	0	0	0	0	0	0
Gm5142	0	0	0	0	0	0
Rcbtb1	949	969	1235	824	574	945
Gm6904	8	4	6	8	8	4
Phf11a	3	5	1	6	5	4
Phf11b	13	18	18	9	16	18
Phf11d	27	76	69	38	36	70
Phf11c	90	152	154	84	93	118
Setdb2	226	186	306	158	89	168
Gm16301	0	0	0	0	0	0
Cab39l	942	1063	1104	973	759	915
Cdadc1	574	631	675	528	401	562
AC147044.1	0	0	0	0	0	0
Shisa2	1	2	0	2	8	2
Atp8a2	5	8	6	6	5	11
AC123534.1	0	0	0	1	1	0
Gm9013	0	0	0	0	0	0
4930563I02Rik	0	0	0	0	0	0
Gm6913	0	0	0	0	0	0
Gm16261	0	0	0	0	0	0
Nupl1	193	166	197	132	97	138
AC131687.1	0	0	0	0	0	0
Mir719	0	0	0	0	0	0
Mtmr6	197	192	225	208	141	206
Amer2	1	2	2	1	1	1
AC166113.1	0	0	0	0	0	0
Gm29266	1	0	0	0	0	0
AC164429.1	0	0	0	0	0	0
Spata13	388	375	395	232	200	288
C1qtnf9	3	9	4	9	2	7
Mipepos	0	4	5	3	7	6
Mipep	260	289	334	470	359	494
Tnfrsf19	64	84	85	145	98	140
AC124555.1	3	13	4	10	10	11
Sacs	13	30	14	12	19	37
Sgcg	0	0	0	0	4	2
AC138718.1	0	0	0	0	0	0
1700109G14Rik	0	1	0	2	2	4
Arl11	0	1	2	1	5	3
AC154435.1	0	0	0	0	0	0
Ebpl	381	532	356	1139	1184	1252
Gm25716	0	0	0	0	0	0
Kpna3	394	323	378	362	198	339
CT009550.3	0	0	0	0	0	0
CT009550.2	0	0	0	0	0	0
CT009550.4	0	0	0	0	0	1
Spryd7	206	195	226	315	230	257
CT009550.5	0	0	0	1	0	0
CT009550.1	4	6	0	2	4	2
Trim13	80	94	81	106	99	97
Dleu2	246	289	212	268	240	272
Kcnrg	27	16	15	8	7	13
Gm27010	0	0	0	0	0	0
Gm27845	7	10	10	4	5	13
Gm26916	17	24	22	15	9	23
Mir16-1	0	0	0	0	0	0
Mir15a	0	0	0	0	0	0
Gm27747	7	6	5	14	14	17
Gm27972	0	0	0	0	0	0
Gm27017	11	3	5	8	11	5
Gm27928	0	0	0	0	0	0
Gm37420	0	0	0	0	0	0
Gm37472	0	0	0	0	0	0
Gm37820	0	0	0	0	1	0
AC164294.1	0	0	0	0	0	0
CT010511.1	0	0	0	0	0	0
AC159267.1	0	0	0	0	0	0
Gm26969	0	0	0	0	0	0
Dleu7	0	0	0	1	0	1
Rnaseh2b	31	39	37	48	60	60
Gucy1b2	0	0	0	0	0	2
Gm4131	16	10	9	12	14	13
AC129219.1	0	0	0	0	0	0
Gm24625	0	0	0	0	0	0
AC129219.2	0	0	0	0	0	0
AC129219.3	0	0	0	0	0	0
Fam124a	102	108	98	103	108	157
Gm23816	0	0	0	0	0	0
Serpine3	62	30	41	29	25	34
Gm25162	0	0	0	0	0	0
Ints6	489	305	294	174	141	300
4931440J10Rik	17	13	22	6	5	19
CT572983.1	0	0	0	0	0	0
AC154861.1	0	0	0	0	0	0
Gm26536	8	6	11	6	2	10
Wdfy2	223	262	270	191	144	209
Mir8098	0	0	0	0	0	0
Mir6541	0	0	0	0	0	0
n-R5s47	0	0	0	0	0	0
AC090659.2	0	0	0	0	0	0
Defb48	0	0	0	0	0	0
Defb47	0	1	0	0	0	0
Defb43	0	0	0	0	0	0
AC090659.1	1	0	0	0	0	0
Defb30	1	2	0	0	0	0
Defb42	0	1	1	0	0	1
AC090654.1	0	0	0	0	0	0
Gm23629	0	0	0	0	0	0
Ctsb	3082	4008	3948	5339	4814	5955
Fdft1	388	609	643	961	1114	975
Neil2	13	27	19	29	33	55
Gata4	211	220	198	156	127	179
AC090962.2	1	4	5	0	2	0
AC090962.1	1	0	0	0	0	0
Blk	37	33	59	28	27	33
Gm21430	0	0	0	0	0	0
Fam167a	5	6	14	4	3	4
AC090496.1	0	0	0	0	0	0
Tdh	0	0	1	0	0	0
Gm17232	0	0	0	0	0	0
Mtmr9	375	340	439	328	229	304
Gm15918	1	3	1	3	4	7
Xkr6	60	69	81	74	65	101
Mir598	0	0	0	0	0	0
Pinx1	47	31	39	36	38	57
Sox7	16	16	21	12	9	16
4930578I06Rik	0	1	0	0	4	0
Rp1l1	0	0	0	0	0	0
Prss55	1	0	0	0	0	0
Prss51	0	0	0	0	0	0
4930471C04Rik	1	0	0	0	0	0
Prss52	7	3	5	3	5	3
Gm17116	3	3	7	5	3	3
AC166997.1	597	834	666	1491	1429	1462
Msra	980	1221	1110	2171	2004	2190
AC134898.1	0	0	0	0	0	0
Mir124a-1hg	0	0	0	1	0	0
Mir124a-1	0	0	0	0	0	0
Mir3078	0	0	0	0	0	0
Kif13b	503	702	841	482	372	545
Gm26225	0	0	0	0	0	0
Hmbox1	274	300	391	234	223	343
Gm37183	0	0	0	0	0	0
Gm20111	0	0	0	0	0	0
AC141425.1	0	0	0	0	0	0
Ints9	73	78	111	57	79	87
Extl3	289	284	340	250	224	238
AC124489.3	0	0	0	0	0	0
AC124489.1	0	0	0	0	0	0
AC124489.2	0	0	0	0	0	0
Fzd3	1	2	3	1	1	1
Gm27263	0	0	0	0	0	0
AC152169.2	0	0	0	0	0	0
Fbxo16	0	0	0	0	1	0
AC152169.1	1	0	0	1	1	0
AC158983.1	5	5	5	6	9	2
Zfp395	474	766	621	389	296	303
Pnoc	1	0	2	0	0	0
Elp3	227	210	262	225	207	219
Nuggc	0	3	1	0	0	1
Scara5	15	13	9	17	8	17
Pbk	1	1	1	1	2	4
Esco2	0	4	3	1	4	5
Ccdc25	309	280	323	331	199	215
Scara3	37	56	46	29	37	49
AC126444.1	0	0	0	0	0	0
Clu	7874	8555	9107	10268	8320	9331
Gulo	3059	4507	3482	5224	3659	4626
Adam2	21	12	9	5	4	8
Gm10233	2	3	0	1	0	1
Ephx2	16510	15669	19604	12851	10433	11399
Chrna2	330	279	413	113	78	85
Ptk2b	527	555	668	522	459	570
1700001G11Rik	2	2	0	0	0	0
Trim35	47	75	52	38	40	36
AC120425.1	0	0	0	0	0	0
Stmn4	0	0	0	1	1	1
Gm23899	0	0	0	0	0	0
Adra1a	174	119	165	118	129	129
Gm10032	0	2	1	2	0	5
AC154693.1	0	0	0	0	0	1
Dpysl2	23	38	19	42	62	49
Gm5464	1	0	0	0	0	0
Pnma2	0	0	0	0	0	0
4930578I07Rik	0	0	0	0	0	0
AC165148.1	1	0	3	0	1	0
Gm24258	0	0	0	0	0	0
Bnip3l	641	610	689	666	447	525
Ppp2r2a	218	191	183	186	137	191
Gm27647	0	0	0	0	0	0
AC166061.1	1	0	0	0	0	0
Gm20675	0	0	0	0	0	0
Ebf2	1	0	0	1	1	0
Gm23178	0	0	0	0	0	0
Gm6878	0	0	0	0	0	0
1700120O09Rik	0	0	0	0	0	0
4930438E09Rik	0	0	0	0	0	0
Gm10860	0	0	0	0	0	0
AC241621.2	0	0	0	0	0	0
Gm24981	0	0	0	0	0	0
AC241621.1	0	0	0	0	0	0
Gm20667	0	0	0	1	0	2
Cdca2	2	1	4	2	7	5
Kctd9	222	158	181	123	87	160
Gnrh1	19	13	15	10	29	21
Dock5	259	294	319	204	153	241
Mir6539	0	0	0	0	0	0
AC154687.2	0	0	0	0	0	0
Nefm	0	0	0	0	2	8
Nefl	0	0	0	4	0	2
AC154687.1	0	0	0	0	0	0
Gm22319	0	0	0	0	0	0
AC119241.1	0	0	0	0	0	0
AC154706.1	0	0	0	0	1	0
Adam7	0	0	1	0	2	2
Adamdec1	6	11	12	7	7	9
Adam28	0	0	0	0	0	0
AC167140.1	0	0	0	0	0	0
AC125064.1	0	0	0	0	0	0
AC091237.1	0	0	0	0	0	0
Stc1	0	0	0	1	0	1
Rps2-ps5	2	1	1	0	0	0
1700092C10Rik	2	8	3	4	1	2
Nkx2-6	2	9	5	3	10	6
Nkx3-1	0	0	0	0	0	0
Gm37762	1	2	5	2	2	3
Slc25a37	382	673	588	726	564	956
Gm27222	0	0	0	0	0	0
Gm20236	0	0	0	0	0	0
Gm31748	0	0	0	0	0	0
Gm27223	0	0	0	0	0	1
Synb	0	0	0	0	0	0
Gm16677	0	0	0	0	0	0
Entpd4	0	0	0	1	2	2
Gm27221	0	0	0	0	0	0
Gm16867	10	4	12	10	13	14
Gm21451	1	9	8	1	3	5
Gm38378	0	0	0	0	0	0
Gm37094	0	0	0	0	0	0
Gm37847	1	0	0	0	0	0
Gm27175	0	0	0	0	0	0
Gm27179	0	0	0	0	1	0
Gm27174	0	0	0	0	0	0
Entpd4b	27	21	20	17	7	14
Gm27176	15	4	4	1	0	1
Gm27177	11	9	11	6	3	4
Loxl2	11	22	14	15	24	39
Gm37513	0	0	0	0	0	0
Mir6950	0	0	0	0	0	0
R3hcc1	122	153	114	138	149	106
Chmp7	423	410	414	376	293	399
4930480K23Rik	59	68	86	41	31	61
AC162936.1	0	0	0	1	0	0
Tnfrsf10b	5	2	1	9	6	16
Rhobtb2	74	85	87	67	48	67
Pebp4	2	1	1	0	4	3
AC123867.1	2	1	1	1	0	2
Egr3	0	4	1	2	1	4
Bin3	102	112	119	121	114	145
Ccar2	281	348	334	298	233	325
9930012K11Rik	4	12	4	9	12	5
Pdlim2	8	9	10	21	33	42
Sorbs3	722	1139	1092	442	574	578
Gm26908	0	0	0	0	0	0
AC151836.1	56	55	53	39	32	42
Ppp3cc	57	49	38	31	37	43
AC139294.2	0	0	0	0	0	0
Gm44340	2	0	1	0	0	1
AC139294.1	9	13	8	8	13	14
Slc39a14	2611	2941	3209	1695	1401	2697
Gm9174	0	1	1	0	1	1
Piwil2	0	3	1	1	2	1
Gm22725	0	0	0	0	0	0
Gm24890	0	0	0	0	0	0
Polr3d	78	95	72	96	79	89
Mir320	0	0	0	0	0	0
Phyhip	0	2	1	0	0	0
Bmp1	2140	2717	2351	1594	1408	1784
Sftpc	1	0	2	1	0	0
Lgi3	1	0	0	1	0	1
Reep4	73	73	60	111	93	147
Hr	26	11	11	26	24	46
Nudt18	104	120	82	163	173	200
Fam160b2	197	251	162	216	195	231
Dmtn	5	4	1	7	7	5
Fgf17	0	0	0	1	0	0
Npm2	2	4	3	2	0	3
Xpo7	498	433	554	418	333	475
AC154563.1	0	0	1	0	1	3
Dok2	22	41	39	31	35	41
2410012E07Rik	0	0	0	0	0	0
Gfra2	3	2	8	3	5	7
AC121912.1	0	0	0	1	1	0
AC140368.1	0	0	0	0	0	0
Gm37455	0	0	0	0	0	0
AC140288.1	0	0	0	0	0	0
Gm9192	0	0	0	0	0	0
AC111010.1	0	0	0	0	0	0
Gm23735	0	0	0	0	0	0
AC121978.1	0	0	0	0	0	0
Gm9195	0	0	0	0	0	0
Mlnr-ps	0	0	0	0	0	0
Fndc3a	666	672	919	688	423	655
Gm16549	23	22	42	14	7	15
AC158981.1	0	0	0	0	0	0
AC158981.2	0	0	0	0	0	0
AC158981.3	0	0	0	0	0	0
AC155237.2	0	0	0	0	0	0
AC155237.1	0	0	0	0	0	0
Cysltr2	14	17	7	4	3	16
Rcbtb2	480	454	534	451	400	490
Gm17233	135	167	160	224	229	213
Rb1	334	321	381	303	326	414
Mir687	0	0	0	0	0	0
Lpar6	211	235	211	255	199	252
AC154718.1	0	0	0	1	0	2
Itm2b	7037	7822	7042	11829	9738	11771
AC113198.1	0	0	0	0	0	0
Med4	95	143	111	125	127	115
Nudt15	12	8	14	8	8	8
Sucla2	1579	1386	1528	1371	770	985
Gm21750	0	0	0	0	0	0
AC131029.1	1	0	0	0	0	0
AC131029.2	7	10	9	7	6	11
Gm24540	0	0	0	0	0	0
Gm16409	0	1	1	1	1	1
AC154213.1	0	0	0	0	0	0
Gm22164	0	0	0	0	0	0
Cbx3-ps6	6	3	0	0	3	2
AC154213.2	0	0	0	0	0	0
AC154323.2	0	1	0	2	2	0
AC154323.1	0	0	0	0	0	0
AC154323.3	0	0	0	0	0	0
AC154407.1	0	0	0	0	0	0
AC154467.1	0	0	0	0	0	0
Htr2a	0	1	0	3	0	0
AC154621.1	0	0	0	0	0	0
Esd	1308	1573	1581	2604	2539	2622
Lrch1	110	104	142	119	94	153
AC135083.1	0	2	0	1	5	0
AC135083.2	0	0	0	0	0	0
Rubcnl	10	11	2	8	6	12
Lrrc63	2	0	0	1	1	2
Lcp1	686	648	791	652	449	606
Gm15628	0	1	0	1	0	0
Gm15629	34	23	42	13	4	8
Cpb2	1546	1708	1838	1836	1459	2005
Gm44482	0	0	0	0	0	0
AC161877.2	0	0	0	0	0	0
Zc3h13	399	469	382	369	406	519
AC161877.1	2	1	2	5	2	4
Siah3	0	0	0	1	0	0
Spert	0	0	0	0	0	0
Erich6b	0	0	0	0	0	0
Gm23622	0	0	0	0	0	0
Cog3	237	231	217	223	182	267
Gm24876	0	0	0	0	0	0
Slc25a30	2142	365	438	394	402	476
AC140244.1	0	0	2	4	1	2
Gm4285	43	42	39	29	18	27
Tpt1	5109	6933	4714	7903	8195	7714
Snora31	0	0	0	0	0	0
Gtf2f2	88	55	75	95	73	91
Kctd4	0	0	1	1	0	0
Gm25517	0	0	0	0	0	0
Gpalpp1	189	177	175	142	76	134
Nufip1	104	134	115	132	120	134
Rps2-ps6	2	0	1	0	1	2
AC140426.1	0	0	0	0	0	0
Tsc22d1	1519	1538	1790	2511	1137	1932
4930444M15Rik	0	1	0	0	0	0
AC142266.1	0	0	0	0	0	0
Serp2	2	3	0	2	2	0
AC142114.1	0	0	0	0	0	0
1700108F19Rik	0	1	0	0	1	3
AC134577.2	0	0	0	0	0	0
AC134577.3	0	0	0	0	0	0
AC134577.1	33	21	32	20	12	23
AC122251.2	0	0	0	0	0	0
AC122251.1	0	0	0	0	0	0
Lacc1	113	121	106	70	67	147
Ccdc122	53	46	41	58	40	53
Enox1	9	6	6	21	19	18
Gm10132	2	1	1	18	15	16
AC132467.2	0	0	0	0	0	0
AC132467.1	0	0	0	0	0	0
Gm6994	0	0	0	0	0	0
n-R5s48	0	0	0	0	0	0
Gm23823	0	0	0	0	0	0
AC126440.1	0	0	0	0	0	0
AC125074.1	0	0	0	0	0	0
Gm1587	0	0	0	0	0	0
Dnajc15	160	204	145	272	237	220
Epsti1	14	19	27	24	28	36
AC136019.1	0	0	0	0	0	0
Gm19301	0	0	0	0	0	0
AC133176.1	0	0	0	0	0	0
Fam216b	0	0	0	0	0	0
Mir1971	0	0	0	0	0	0
AC126690.1	0	0	0	0	0	0
Gm23652	0	0	0	0	0	0
Tnfsf11	0	0	0	0	1	0
Gm26197	0	0	0	0	0	0
AC161383.1	0	0	0	0	0	0
Akap11	399	317	381	301	200	332
Dgkh	253	211	261	162	98	210
AC126251.1	0	0	0	0	0	0
Gm26251	0	0	0	0	0	0
AC124715.1	0	0	0	0	0	0
AC124715.2	0	0	0	0	0	0
AC155167.3	0	0	0	0	0	0
AC155167.2	0	0	0	0	0	0
Vwa8	6566	6083	7217	4605	3243	4765
AC155167.1	294	179	366	94	32	97
AC124709.1	5	6	6	10	4	6
AC124709.3	0	0	0	0	0	0
AC124709.2	2	7	12	11	3	3
AC139758.3	0	0	0	0	0	0
AC139758.2	845	906	875	868	661	848
Zfp957	2	0	1	0	1	1
AC139758.1	0	0	0	0	0	0
Rgcc	1	0	4	2	0	0
Naa16	160	134	184	102	85	138
Mtrf1	62	57	71	76	68	68
Kbtbd7	121	85	106	99	46	76
Kbtbd6	1	0	0	0	0	0
Wbp4	164	180	177	173	120	180
Elf1	252	218	291	185	158	226
Gm27857	0	0	0	0	0	0
Sugt1	244	269	247	307	284	316
Cnmd	24	37	57	30	12	7
AC122356.2	0	0	0	0	0	0
AC122356.1	0	0	0	0	0	0
Mir759	0	0	0	0	0	0
Pcdh8	0	0	0	0	0	0
Gm9748	0	0	0	1	0	0
Gm6999	0	0	0	0	0	0
Gm10845	0	0	0	0	0	0
AC121960.1	0	0	0	0	0	0
AC121960.2	0	0	0	0	0	0
AC121960.3	0	0	0	0	0	0
Olfm4	0	0	0	0	0	1
AC151903.1	0	0	0	0	0	0
Gm9578	0	0	0	0	0	0
AC115357.1	0	0	0	0	0	0
AC147628.1	0	0	0	0	0	0
AC151902.2	0	0	0	0	0	0
AC151902.1	0	0	0	0	0	0
AC110380.1	0	0	0	0	0	0
AC130547.1	0	0	0	0	0	0
AC144628.2	0	0	0	0	0	0
AC144628.1	0	0	0	0	0	0
AC102676.1	0	0	0	0	0	0
CT030662.2	0	0	0	0	0	0
CT030662.1	0	0	0	0	0	0
CT030662.3	0	0	0	0	0	0
Gm22891	0	0	0	0	0	0
AC109172.1	0	0	0	0	0	0
AC109172.2	0	0	0	0	0	0
AC156501.1	0	0	0	0	0	0
Gm24774	0	0	0	0	0	0
AC110176.1	0	0	0	0	0	0
AC154371.1	0	0	0	0	0	0
AC154832.1	0	0	0	1	0	0
AC154462.2	0	0	0	0	0	0
AC154462.1	0	0	0	0	0	0
CT485608.2	0	0	0	0	0	0
CT485608.1	0	0	0	0	0	0
CT009510.1	0	0	0	0	0	0
Pcdh17	9	10	6	7	3	14
CT009510.2	0	0	0	0	0	0
AC154855.1	0	0	0	0	0	0
AC164100.1	0	0	0	0	0	0
CT025523.1	0	0	0	0	0	0
AC113031.5	0	0	0	0	0	0
AC113031.8	0	0	0	0	0	0
AC113031.1	0	0	0	0	0	0
AC113031.3	0	0	0	0	0	0
AC113031.6	0	0	0	1	0	0
AC113031.7	1	0	0	0	0	0
AC113031.4	0	0	0	0	0	0
Gm23926	0	0	0	0	0	0
AC113031.2	0	0	0	0	0	0
CT010577.1	0	0	0	0	0	0
Gm25115	0	0	0	0	0	0
AC183096.1	0	0	0	0	0	0
AC183096.2	0	0	0	0	0	0
Diaph3	0	1	0	2	1	0
AC158988.1	0	0	0	0	0	0
Gm23438	0	0	0	0	0	0
AC164107.1	0	0	0	0	0	0
Gm37002	0	0	0	0	0	0
Gm23278	0	0	0	0	0	0
Tdrd3	232	203	248	181	169	207
AC154562.1	0	0	0	0	0	0
CT010453.2	1	1	0	1	0	0
CT010453.1	0	0	0	0	0	0
AC158519.1	0	0	0	0	0	0
CT025536.1	0	0	0	0	0	0
AC154692.1	0	0	0	0	0	0
Rps3a2	13	22	17	11	12	18
Gm26405	0	0	0	0	0	0
CT030704.1	0	0	0	0	0	0
Gm9274	0	0	0	0	0	0
CT030704.2	0	0	0	0	0	0
AC141884.2	0	0	0	0	0	0
AC141884.1	0	0	0	0	0	0
Pcdh20	2	1	0	1	1	1
AC164436.1	0	1	1	0	0	0
Gm36946	0	0	0	0	0	0
CT025553.1	0	0	0	0	0	0
Gm25886	0	0	0	0	0	0
Gm25415	0	0	0	0	0	0
Gm10110	26	27	33	19	6	16
AC159103.1	0	0	0	0	0	0
AC154841.1	0	0	0	0	0	0
Gm25495	0	0	0	0	0	0
AC154249.1	1	0	0	0	0	0
AC154657.1	0	0	0	0	0	0
Gm23225	0	0	0	0	0	0
AC172751.1	0	0	0	0	0	0
AC121567.1	1	0	0	0	0	0
AC135637.1	0	0	0	0	0	0
AC135114.1	0	0	0	0	0	0
Gm24127	0	0	0	0	0	0
Gm37341	0	0	0	0	0	0
AC125311.2	6	8	6	2	1	5
AC125311.1	0	0	0	0	0	0
AC098718.2	0	0	0	0	0	0
AC098718.1	0	0	0	0	0	0
Pcdh9	4	3	4	6	10	12
Gm23509	0	0	0	0	0	0
AC123061.1	0	0	0	0	0	0
AC123061.2	0	0	0	0	0	0
AC125095.1	0	0	0	0	0	0
AC122355.1	0	0	0	0	0	0
AC151831.1	0	0	0	0	0	0
AC122320.1	0	0	0	0	0	0
AC125464.1	0	0	0	0	0	0
Gm23324	0	0	0	0	0	0
AC154598.1	0	0	0	0	0	0
AC154598.2	0	0	0	0	0	0
AC122878.1	0	0	0	0	0	0
Gm24680	0	0	0	0	0	0
AC154600.1	0	0	0	0	0	0
CT025525.1	0	0	0	0	0	0
CT025525.2	0	0	3	0	1	2
CT025525.4	0	0	0	0	0	0
CT025525.3	0	0	0	0	0	0
AC154671.1	0	0	0	0	0	0
AC123860.1	0	0	0	0	0	0
4921530L21Rik	0	0	0	0	0	0
AC099612.1	0	0	0	0	0	0
AC099612.2	0	0	0	0	0	0
Klhl1	1	0	0	0	0	0
Gm15515	0	0	0	0	0	0
Gm24043	0	0	0	0	0	0
Gm25133	0	0	0	0	0	0
CT009600.2	0	0	0	0	0	0
CT009600.1	0	0	0	0	0	0
AC154324.1	0	0	0	0	0	0
CT030684.3	0	0	0	0	0	0
Gm24770	0	0	0	0	0	0
CT030684.1	0	0	0	0	0	0
CT030684.2	0	1	0	0	0	0
Gm27441	0	0	0	0	0	0
Gm23276	0	0	0	0	0	0
AC144819.1	1	0	0	0	0	0
Dach1	3	2	1	2	1	6
Gm25831	0	0	0	0	0	0
Gm16331	0	0	0	0	0	0
Gm26006	0	0	0	0	0	0
AC122309.1	0	0	0	0	0	0
AC140208.1	0	0	1	0	0	0
Gm26139	0	0	0	0	0	0
Gm27034	0	0	0	0	0	0
AC155252.1	0	0	1	0	1	1
AC155252.2	0	0	0	0	0	0
Rpl36a-ps1	2	6	1	3	0	1
Mzt1	168	153	197	182	96	178
Bora	38	39	27	40	24	51
Dis3	99	90	97	94	63	83
Pibf1	92	75	120	93	63	97
AC154843.1	0	0	0	0	0	0
Gm4412	0	0	0	0	0	0
Klf5	0	2	2	4	1	0
Gm22984	0	0	0	0	0	0
Gm25130	0	0	0	0	0	0
AC165154.2	0	0	0	0	0	0
AC165154.1	0	0	0	0	0	0
AC164879.1	0	0	0	0	0	0
AC154838.3	0	1	0	0	0	0
AC154838.2	0	0	0	0	0	1
AC154838.1	0	0	0	0	0	0
Gm37093	0	0	0	0	0	0
Gm22970	0	0	0	0	0	0
Gm5958	0	0	0	0	0	0
Klf12	272	220	310	223	161	210
4930517O19Rik	24	13	29	23	22	11
Gm16260	0	0	0	0	0	0
Gm41231	8	8	6	8	14	7
Gm26367	0	0	0	0	0	0
CT009489.1	0	0	0	0	1	0
AC124408.2	0	0	0	0	0	0
Gm24345	0	0	0	0	0	0
AC124408.1	0	0	0	0	0	0
AC126033.1	0	0	0	0	0	0
Gm22401	0	0	0	0	0	0
Gm23538	0	0	0	0	0	0
CT025157.1	0	0	0	0	0	0
Prr30	0	0	0	0	0	0
Gm26173	0	0	0	0	0	0
